,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
614,2022-08-28,Kortrijk,Standard,0.0,1.0,A,0.0,0.0,D,6.0,16.0,2.0,5.0,10.0,19.0,4.0,9.0,4.0,3.0,1.0,0.0
615,2022-08-28,Gent,Antwerp,1.0,2.0,A,1.0,2.0,A,15.0,6.0,4.0,4.0,12.0,11.0,6.0,2.0,2.0,3.0,0.0,0.0
616,2022-08-27,St Truiden,Mechelen,3.0,1.0,H,0.0,0.0,D,10.0,2.0,4.0,2.0,10.0,15.0,4.0,3.0,1.0,3.0,0.0,0.0
617,2022-08-27,Cercle Brugge,Waregem,1.0,1.0,D,1.0,1.0,D,23.0,8.0,6.0,4.0,10.0,16.0,6.0,4.0,1.0,2.0,0.0,0.0
618,2022-08-27,Oud-Heverlee Leuven,Oostende,2.0,1.0,H,0.0,1.0,A,11.0,15.0,6.0,5.0,9.0,15.0,2.0,7.0,1.0,3.0,0.0,0.0
619,2022-08-27,Seraing,Genk,0.0,4.0,A,0.0,1.0,A,10.0,11.0,3.0,4.0,10.0,13.0,5.0,2.0,2.0,3.0,0.0,0.0
620,2022-08-26,Charleroi,Club Brugge,1.0,3.0,A,1.0,2.0,A,21.0,16.0,6.0,6.0,9.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0
621,2022-08-21,Mechelen,Westerlo,5.0,4.0,H,1.0,1.0,D,14.0,14.0,7.0,8.0,11.0,7.0,4.0,5.0,1.0,2.0,0.0,0.0
622,2022-08-21,Standard,Oud-Heverlee Leuven,1.0,3.0,A,0.0,2.0,A,25.0,7.0,8.0,5.0,11.0,15.0,10.0,3.0,3.0,4.0,0.0,1.0
623,2022-08-21,Waregem,Charleroi,1.0,3.0,A,1.0,1.0,D,9.0,15.0,4.0,6.0,5.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0
624,2022-08-21,Club Brugge,Kortrijk,2.0,1.0,H,2.0,1.0,H,29.0,9.0,12.0,2.0,16.0,12.0,15.0,2.0,3.0,3.0,0.0,1.0
625,2022-08-20,Genk,Cercle Brugge,2.0,1.0,H,1.0,0.0,H,15.0,9.0,5.0,2.0,7.0,19.0,7.0,5.0,1.0,1.0,0.0,0.0
626,2022-08-20,Oostende,St Truiden,0.0,1.0,A,0.0,1.0,A,12.0,9.0,6.0,3.0,12.0,16.0,5.0,5.0,2.0,4.0,0.0,0.0
627,2022-08-19,Eupen,Seraing,1.0,3.0,A,0.0,3.0,A,12.0,16.0,5.0,7.0,17.0,10.0,7.0,6.0,5.0,3.0,0.0,0.0
628,2022-08-14,Waregem,Genk,1.0,4.0,A,1.0,3.0,A,15.0,15.0,6.0,6.0,14.0,16.0,4.0,8.0,4.0,2.0,0.0,0.0
629,2022-08-14,Oud-Heverlee Leuven,Club Brugge,0.0,3.0,A,0.0,2.0,A,13.0,12.0,2.0,6.0,6.0,12.0,7.0,5.0,3.0,2.0,0.0,0.0
630,2022-08-14,Eupen,Antwerp,0.0,1.0,A,0.0,0.0,D,16.0,9.0,5.0,3.0,12.0,9.0,6.0,3.0,4.0,0.0,0.0,0.0
631,2022-08-14,St Truiden,Anderlecht,0.0,3.0,A,0.0,2.0,A,12.0,10.0,6.0,7.0,13.0,11.0,6.0,5.0,4.0,3.0,0.0,0.0
632,2022-08-13,St. Gilloise,Kortrijk,2.0,1.0,H,1.0,0.0,H,17.0,6.0,9.0,2.0,22.0,11.0,5.0,1.0,0.0,3.0,0.0,0.0
633,2022-08-13,Cercle Brugge,Mechelen,0.0,0.0,D,0.0,0.0,D,12.0,10.0,2.0,4.0,9.0,13.0,8.0,8.0,1.0,3.0,0.0,0.0
634,2022-08-13,Seraing,Charleroi,0.0,1.0,A,0.0,0.0,D,11.0,13.0,3.0,5.0,8.0,13.0,4.0,6.0,2.0,2.0,0.0,0.0
635,2022-08-13,Westerlo,Standard,4.0,2.0,H,1.0,0.0,H,14.0,12.0,5.0,6.0,3.0,11.0,4.0,6.0,2.0,6.0,0.0,1.0
636,2022-08-12,Oostende,Gent,1.0,3.0,A,1.0,2.0,A,8.0,13.0,2.0,7.0,9.0,7.0,2.0,6.0,3.0,1.0,0.0,0.0
637,2022-08-07,Antwerp,Oud-Heverlee Leuven,4.0,2.0,H,2.0,1.0,H,17.0,8.0,4.0,4.0,7.0,11.0,8.0,7.0,2.0,1.0,0.0,0.0
638,2022-08-07,Anderlecht,Seraing,3.0,1.0,H,3.0,0.0,H,12.0,5.0,6.0,2.0,14.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0
639,2022-08-07,Gent,Westerlo,2.0,1.0,H,2.0,1.0,H,15.0,9.0,5.0,3.0,11.0,10.0,10.0,7.0,2.0,0.0,0.0,0.0
640,2022-08-07,Standard,Cercle Brugge,2.0,0.0,H,2.0,0.0,H,10.0,6.0,7.0,3.0,15.0,17.0,6.0,6.0,1.0,2.0,0.0,0.0
641,2022-08-06,Mechelen,St. Gilloise,3.0,0.0,H,1.0,0.0,H,6.0,6.0,4.0,2.0,14.0,12.0,3.0,5.0,2.0,5.0,0.0,0.0
642,2022-08-06,Charleroi,Oostende,1.0,3.0,A,0.0,1.0,A,15.0,9.0,3.0,6.0,11.0,7.0,9.0,5.0,2.0,1.0,0.0,0.0
643,2022-08-06,Kortrijk,St Truiden,0.0,0.0,D,0.0,0.0,D,10.0,18.0,4.0,2.0,12.0,16.0,4.0,6.0,0.0,1.0,0.0,0.0
644,2022-08-06,Genk,Eupen,4.0,2.0,H,3.0,1.0,H,24.0,9.0,14.0,5.0,9.0,15.0,8.0,2.0,0.0,3.0,0.0,1.0
645,2022-08-05,Club Brugge,Waregem,1.0,1.0,D,0.0,0.0,D,23.0,7.0,7.0,4.0,7.0,17.0,7.0,4.0,2.0,3.0,0.0,0.0
646,2022-07-31,Antwerp,Waregem,1.0,0.0,H,0.0,0.0,D,17.0,12.0,7.0,4.0,6.0,14.0,3.0,6.0,2.0,3.0,0.0,1.0
647,2022-07-31,Seraing,Kortrijk,0.0,1.0,A,0.0,0.0,D,18.0,7.0,4.0,3.0,17.0,9.0,3.0,4.0,2.0,2.0,1.0,1.0
648,2022-07-31,Eupen,Club Brugge,2.0,1.0,H,2.0,1.0,H,13.0,13.0,6.0,5.0,18.0,13.0,5.0,7.0,4.0,2.0,1.0,0.0
649,2022-07-31,Genk,Standard,3.0,1.0,H,3.0,1.0,H,16.0,10.0,5.0,2.0,15.0,11.0,7.0,4.0,3.0,4.0,0.0,0.0
650,2022-07-30,Gent,St Truiden,1.0,1.0,D,1.0,0.0,H,13.0,11.0,4.0,7.0,14.0,12.0,3.0,6.0,2.0,2.0,0.0,0.0
651,2022-07-30,Oostende,Mechelen,2.0,1.0,H,2.0,0.0,H,9.0,19.0,7.0,7.0,5.0,14.0,6.0,9.0,0.0,2.0,1.0,0.0
652,2022-07-30,Oud-Heverlee Leuven,Westerlo,2.0,0.0,H,1.0,0.0,H,11.0,14.0,5.0,0.0,11.0,15.0,5.0,6.0,2.0,3.0,0.0,1.0
653,2022-07-30,Cercle Brugge,Anderlecht,1.0,0.0,H,0.0,0.0,D,13.0,5.0,5.0,0.0,11.0,15.0,8.0,1.0,0.0,5.0,0.0,1.0
654,2022-07-29,St. Gilloise,Charleroi,1.0,0.0,H,0.0,0.0,D,16.0,5.0,6.0,4.0,11.0,5.0,8.0,4.0,2.0,1.0,0.0,0.0
655,2022-07-24,Westerlo,Cercle Brugge,2.0,0.0,H,1.0,0.0,H,18.0,4.0,8.0,0.0,12.0,20.0,3.0,4.0,1.0,5.0,0.0,1.0
656,2022-07-24,Anderlecht,Oostende,2.0,0.0,H,1.0,0.0,H,13.0,8.0,3.0,1.0,9.0,8.0,7.0,5.0,0.0,4.0,0.0,1.0
657,2022-07-24,Mechelen,Antwerp,0.0,2.0,A,0.0,2.0,A,13.0,9.0,2.0,3.0,10.0,9.0,6.0,2.0,1.0,1.0,0.0,0.0
658,2022-07-24,Club Brugge,Genk,3.0,2.0,H,1.0,1.0,D,15.0,16.0,5.0,10.0,7.0,17.0,4.0,3.0,1.0,2.0,0.0,0.0
659,2022-07-23,St Truiden,St. Gilloise,1.0,1.0,D,1.0,0.0,H,11.0,14.0,3.0,3.0,9.0,11.0,0.0,5.0,1.0,4.0,0.0,0.0
660,2022-07-23,Kortrijk,Oud-Heverlee Leuven,0.0,2.0,A,0.0,0.0,D,15.0,19.0,2.0,6.0,14.0,13.0,6.0,4.0,3.0,0.0,0.0,0.0
661,2022-07-23,Waregem,Seraing,2.0,0.0,H,0.0,0.0,D,18.0,2.0,8.0,0.0,14.0,17.0,7.0,0.0,1.0,1.0,0.0,0.0
662,2022-07-23,Charleroi,Eupen,3.0,1.0,H,1.0,0.0,H,12.0,8.0,5.0,7.0,10.0,12.0,2.0,1.0,2.0,1.0,0.0,0.0
663,2022-07-22,Standard,Gent,2.0,2.0,D,1.0,0.0,H,7.0,25.0,3.0,9.0,14.0,13.0,2.0,12.0,5.0,2.0,1.0,0.0
664,2022-04-10,Charleroi,Waregem,3.0,0.0,H,3.0,0.0,H,15.0,9.0,7.0,3.0,9.0,11.0,7.0,3.0,0.0,2.0,0.0,0.0
665,2022-04-10,Club Brugge,Mechelen,2.0,0.0,H,1.0,0.0,H,22.0,8.0,8.0,0.0,8.0,6.0,7.0,4.0,2.0,1.0,0.0,0.0
666,2022-04-10,Gent,Oud-Heverlee Leuven,5.0,0.0,H,1.0,0.0,H,26.0,7.0,12.0,3.0,7.0,13.0,6.0,3.0,0.0,4.0,0.0,0.0
667,2022-04-10,Kortrijk,Anderlecht,2.0,3.0,A,1.0,1.0,D,15.0,15.0,5.0,9.0,10.0,6.0,7.0,3.0,1.0,1.0,0.0,0.0
668,2022-04-10,Seraing,Genk,0.0,2.0,A,0.0,1.0,A,4.0,13.0,2.0,6.0,3.0,13.0,4.0,7.0,0.0,2.0,1.0,0.0
669,2022-04-10,St. Gilloise,Beerschot VA,5.0,0.0,H,,,,,,,,,,,,,,,
670,2022-04-10,St Truiden,Standard,3.0,0.0,H,2.0,0.0,H,15.0,11.0,5.0,2.0,12.0,15.0,5.0,2.0,2.0,3.0,0.0,0.0
671,2022-04-09,Antwerp,Cercle Brugge,1.0,1.0,D,0.0,0.0,D,24.0,5.0,7.0,1.0,6.0,11.0,9.0,2.0,0.0,1.0,0.0,0.0
672,2022-04-09,Eupen,Oostende,0.0,2.0,A,0.0,1.0,A,9.0,16.0,1.0,8.0,14.0,9.0,5.0,3.0,4.0,3.0,0.0,1.0
673,2022-04-03,Genk,Eupen,5.0,0.0,H,2.0,0.0,H,14.0,5.0,9.0,2.0,11.0,10.0,4.0,2.0,2.0,1.0,0.0,0.0
674,2022-04-03,Anderlecht,Charleroi,4.0,0.0,H,1.0,0.0,H,20.0,1.0,11.0,0.0,8.0,14.0,5.0,2.0,1.0,2.0,0.0,0.0
675,2022-04-03,Cercle Brugge,Gent,2.0,2.0,D,1.0,2.0,A,15.0,10.0,3.0,6.0,14.0,8.0,7.0,4.0,4.0,1.0,0.0,1.0
676,2022-04-03,Standard,St. Gilloise,1.0,3.0,A,1.0,1.0,D,5.0,13.0,1.0,5.0,18.0,12.0,4.0,7.0,4.0,2.0,0.0,0.0
677,2022-04-02,Oud-Heverlee Leuven,Antwerp,0.0,1.0,A,0.0,1.0,A,16.0,9.0,5.0,3.0,11.0,11.0,6.0,3.0,1.0,3.0,0.0,0.0
678,2022-04-02,Mechelen,Kortrijk,3.0,2.0,H,1.0,1.0,D,15.0,15.0,7.0,5.0,7.0,11.0,11.0,6.0,0.0,2.0,0.0,0.0
679,2022-04-02,Oostende,Seraing,2.0,2.0,D,1.0,1.0,D,13.0,7.0,2.0,4.0,9.0,6.0,6.0,4.0,2.0,1.0,0.0,0.0
680,2022-04-02,Waregem,St Truiden,0.0,2.0,A,0.0,0.0,D,9.0,15.0,0.0,7.0,12.0,13.0,1.0,4.0,4.0,2.0,0.0,1.0
681,2022-04-01,Beerschot VA,Club Brugge,1.0,3.0,A,0.0,1.0,A,4.0,22.0,1.0,10.0,10.0,8.0,2.0,5.0,1.0,0.0,0.0,0.0
682,2022-03-20,St Truiden,Beerschot VA,3.0,2.0,H,2.0,1.0,H,18.0,10.0,4.0,5.0,10.0,8.0,7.0,6.0,1.0,2.0,0.0,0.0
683,2022-03-20,Gent,Anderlecht,1.0,0.0,H,0.0,0.0,D,5.0,19.0,2.0,7.0,2.0,6.0,4.0,5.0,0.0,2.0,0.0,0.0
684,2022-03-20,Kortrijk,Standard,0.0,1.0,A,0.0,0.0,D,12.0,10.0,1.0,3.0,16.0,19.0,2.0,6.0,0.0,3.0,0.0,0.0
685,2022-03-20,Club Brugge,Genk,3.0,1.0,H,1.0,1.0,D,14.0,10.0,5.0,2.0,9.0,15.0,10.0,6.0,1.0,4.0,0.0,1.0
686,2022-03-19,Antwerp,Waregem,1.0,0.0,H,0.0,0.0,D,19.0,5.0,7.0,2.0,6.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0
687,2022-03-19,Charleroi,Cercle Brugge,5.0,0.0,H,4.0,0.0,H,12.0,9.0,11.0,4.0,18.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0
688,2022-03-19,Seraing,Oud-Heverlee Leuven,1.0,1.0,D,0.0,0.0,D,12.0,12.0,3.0,5.0,11.0,13.0,3.0,3.0,2.0,1.0,0.0,0.0
689,2022-03-19,Eupen,Mechelen,1.0,1.0,D,1.0,1.0,D,12.0,22.0,5.0,6.0,3.0,7.0,6.0,12.0,3.0,0.0,1.0,0.0
690,2022-03-18,St. Gilloise,Oostende,1.0,1.0,D,0.0,1.0,A,18.0,7.0,7.0,4.0,16.0,13.0,9.0,1.0,1.0,5.0,0.0,0.0
691,2022-03-13,Standard,Seraing,0.0,1.0,A,0.0,0.0,D,9.0,12.0,3.0,5.0,13.0,13.0,3.0,4.0,3.0,1.0,0.0,0.0
692,2022-03-13,Beerschot VA,Gent,0.0,2.0,A,0.0,1.0,A,10.0,14.0,2.0,6.0,13.0,14.0,6.0,2.0,4.0,2.0,0.0,0.0
693,2022-03-13,Genk,St Truiden,0.0,1.0,A,0.0,1.0,A,14.0,8.0,4.0,4.0,10.0,18.0,5.0,1.0,1.0,5.0,0.0,0.0
694,2022-03-13,Anderlecht,Antwerp,2.0,1.0,H,1.0,1.0,D,15.0,12.0,10.0,5.0,12.0,13.0,6.0,3.0,3.0,4.0,0.0,0.0
695,2022-03-12,Oostende,Club Brugge,1.0,3.0,A,1.0,2.0,A,17.0,9.0,4.0,4.0,11.0,8.0,6.0,4.0,1.0,2.0,0.0,0.0
696,2022-03-12,Cercle Brugge,Kortrijk,2.0,0.0,H,0.0,0.0,D,22.0,6.0,4.0,0.0,19.0,11.0,6.0,5.0,1.0,1.0,0.0,0.0
697,2022-03-12,Waregem,Eupen,3.0,0.0,H,1.0,0.0,H,9.0,16.0,5.0,6.0,12.0,6.0,1.0,9.0,2.0,1.0,0.0,0.0
698,2022-03-12,Mechelen,Charleroi,2.0,2.0,D,2.0,0.0,H,10.0,14.0,3.0,5.0,12.0,6.0,4.0,3.0,2.0,4.0,0.0,0.0
699,2022-03-11,Oud-Heverlee Leuven,St. Gilloise,1.0,4.0,A,1.0,1.0,D,9.0,21.0,2.0,8.0,11.0,11.0,5.0,7.0,2.0,0.0,0.0,0.0
700,2022-03-06,Eupen,Oud-Heverlee Leuven,3.0,1.0,H,1.0,1.0,D,12.0,12.0,5.0,4.0,7.0,10.0,3.0,7.0,1.0,3.0,0.0,0.0
701,2022-03-06,Gent,Waregem,2.0,1.0,H,1.0,0.0,H,25.0,11.0,8.0,5.0,5.0,8.0,10.0,0.0,0.0,3.0,0.0,0.0
702,2022-03-06,Charleroi,Standard,0.0,0.0,D,0.0,0.0,D,8.0,10.0,3.0,2.0,8.0,18.0,8.0,4.0,2.0,3.0,0.0,0.0
703,2022-03-06,Anderlecht,Oostende,3.0,0.0,H,0.0,0.0,D,13.0,10.0,7.0,1.0,7.0,10.0,2.0,5.0,1.0,2.0,0.0,0.0
704,2022-03-06,Antwerp,Beerschot VA,2.0,1.0,H,0.0,1.0,A,13.0,6.0,5.0,1.0,13.0,13.0,7.0,3.0,2.0,7.0,0.0,1.0
705,2022-03-05,Seraing,Club Brugge,0.0,5.0,A,0.0,3.0,A,6.0,15.0,2.0,7.0,8.0,8.0,6.0,5.0,1.0,1.0,1.0,0.0
706,2022-03-05,Kortrijk,St. Gilloise,2.0,3.0,A,1.0,1.0,D,10.0,17.0,3.0,7.0,10.0,9.0,3.0,13.0,2.0,3.0,0.0,0.0
707,2022-03-05,Cercle Brugge,Genk,2.0,2.0,D,1.0,0.0,H,17.0,17.0,6.0,6.0,10.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0
708,2022-03-04,St Truiden,Mechelen,1.0,1.0,D,0.0,1.0,A,13.0,11.0,5.0,5.0,7.0,16.0,3.0,4.0,1.0,3.0,0.0,0.0
709,2022-03-02,Standard,Beerschot VA,1.0,0.0,H,1.0,0.0,H,8.0,12.0,3.0,5.0,15.0,14.0,1.0,3.0,2.0,5.0,1.0,0.0
710,2022-02-27,Waregem,Seraing,1.0,0.0,H,1.0,0.0,H,11.0,13.0,6.0,2.0,8.0,7.0,4.0,7.0,1.0,1.0,0.0,0.0
711,2022-02-27,Standard,Gent,0.0,1.0,A,0.0,0.0,D,12.0,10.0,4.0,4.0,19.0,14.0,2.0,5.0,5.0,2.0,0.0,1.0
712,2022-02-27,Genk,Kortrijk,2.0,0.0,H,2.0,0.0,H,29.0,12.0,9.0,4.0,9.0,15.0,13.0,0.0,0.0,3.0,0.0,0.0
713,2022-02-27,Club Brugge,Antwerp,4.0,1.0,H,2.0,1.0,H,17.0,8.0,9.0,3.0,18.0,11.0,7.0,3.0,3.0,2.0,0.0,0.0
714,2022-02-26,Oud-Heverlee Leuven,Anderlecht,0.0,0.0,D,0.0,0.0,D,14.0,18.0,4.0,5.0,2.0,12.0,5.0,4.0,1.0,4.0,0.0,1.0
715,2022-02-26,Mechelen,Cercle Brugge,2.0,2.0,D,2.0,2.0,D,21.0,14.0,5.0,5.0,10.0,16.0,7.0,5.0,3.0,4.0,1.0,1.0
716,2022-02-26,Oostende,St Truiden,0.0,0.0,D,0.0,0.0,D,11.0,7.0,2.0,1.0,9.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0
717,2022-02-26,St. Gilloise,Eupen,0.0,0.0,D,0.0,0.0,D,13.0,2.0,2.0,0.0,16.0,10.0,9.0,3.0,0.0,4.0,0.0,0.0
718,2022-02-25,Beerschot VA,Charleroi,2.0,3.0,A,1.0,1.0,D,11.0,17.0,6.0,7.0,9.0,8.0,4.0,3.0,1.0,2.0,0.0,0.0
719,2022-02-23,Gent,Seraing,4.0,0.0,H,3.0,0.0,H,13.0,7.0,5.0,1.0,8.0,5.0,3.0,8.0,1.0,2.0,0.0,0.0
720,2022-02-20,St Truiden,Oud-Heverlee Leuven,2.0,0.0,H,1.0,0.0,H,10.0,8.0,4.0,3.0,11.0,7.0,6.0,8.0,3.0,3.0,0.0,1.0
721,2022-02-20,Anderlecht,Genk,2.0,0.0,H,2.0,0.0,H,14.0,10.0,5.0,1.0,10.0,11.0,4.0,3.0,4.0,2.0,0.0,1.0
722,2022-02-20,Eupen,Club Brugge,1.0,3.0,A,0.0,1.0,A,11.0,15.0,5.0,6.0,9.0,7.0,8.0,3.0,1.0,0.0,0.0,0.0
723,2022-02-20,Antwerp,Mechelen,1.0,2.0,A,0.0,2.0,A,24.0,12.0,5.0,8.0,7.0,14.0,10.0,3.0,0.0,2.0,0.0,0.0
724,2022-02-19,Charleroi,St. Gilloise,0.0,3.0,A,0.0,2.0,A,13.0,17.0,5.0,7.0,11.0,9.0,1.0,2.0,3.0,4.0,0.0,1.0
725,2022-02-19,Kortrijk,Waregem,5.0,0.0,H,2.0,0.0,H,17.0,16.0,10.0,3.0,8.0,11.0,1.0,5.0,1.0,4.0,0.0,1.0
726,2022-02-19,Oostende,Standard,1.0,0.0,H,1.0,0.0,H,15.0,4.0,5.0,0.0,14.0,16.0,2.0,0.0,1.0,5.0,0.0,0.0
727,2022-02-19,Cercle Brugge,Beerschot VA,2.0,0.0,H,2.0,0.0,H,26.0,7.0,10.0,2.0,14.0,11.0,10.0,2.0,1.0,2.0,0.0,1.0
728,2022-02-16,Genk,Mechelen,4.0,1.0,H,1.0,0.0,H,25.0,6.0,9.0,2.0,5.0,6.0,12.0,5.0,0.0,0.0,0.0,1.0
729,2022-02-13,Beerschot VA,Kortrijk,2.0,1.0,H,2.0,1.0,H,10.0,14.0,3.0,4.0,15.0,10.0,3.0,7.0,2.0,3.0,0.0,0.0
730,2022-02-13,Club Brugge,Charleroi,2.0,0.0,H,1.0,0.0,H,10.0,15.0,5.0,3.0,7.0,9.0,5.0,5.0,1.0,1.0,0.0,0.0
731,2022-02-13,St. Gilloise,St Truiden,0.0,1.0,A,0.0,0.0,D,11.0,13.0,1.0,5.0,17.0,13.0,5.0,4.0,5.0,2.0,0.0,0.0
732,2022-02-13,Genk,Standard,2.0,0.0,H,1.0,0.0,H,15.0,11.0,6.0,4.0,14.0,24.0,4.0,0.0,4.0,3.0,0.0,0.0
733,2022-02-12,Waregem,Anderlecht,1.0,2.0,A,0.0,2.0,A,13.0,11.0,4.0,5.0,8.0,6.0,6.0,5.0,2.0,1.0,0.0,0.0
734,2022-02-12,Mechelen,Oostende,3.0,0.0,H,1.0,0.0,H,11.0,4.0,4.0,1.0,1.0,13.0,7.0,3.0,0.0,1.0,0.0,0.0
735,2022-02-12,Oud-Heverlee Leuven,Cercle Brugge,3.0,2.0,H,1.0,2.0,A,11.0,16.0,5.0,5.0,13.0,13.0,5.0,5.0,2.0,4.0,0.0,0.0
736,2022-02-12,Eupen,Gent,0.0,1.0,A,0.0,1.0,A,9.0,11.0,3.0,7.0,10.0,8.0,8.0,3.0,2.0,2.0,0.0,1.0
737,2022-02-11,Seraing,Antwerp,0.0,1.0,A,0.0,0.0,D,8.0,19.0,3.0,5.0,14.0,11.0,1.0,9.0,1.0,2.0,0.0,1.0
738,2022-02-09,Oud-Heverlee Leuven,Genk,2.0,1.0,H,1.0,1.0,D,22.0,12.0,6.0,7.0,18.0,8.0,4.0,3.0,2.0,3.0,0.0,1.0
739,2022-02-09,Waregem,Oostende,0.0,0.0,D,0.0,0.0,D,12.0,18.0,6.0,3.0,10.0,14.0,6.0,8.0,0.0,1.0,0.0,0.0
740,2022-02-06,Genk,Waregem,2.0,0.0,H,1.0,0.0,H,13.0,10.0,5.0,1.0,12.0,7.0,5.0,4.0,2.0,2.0,0.0,0.0
741,2022-02-06,Anderlecht,Eupen,4.0,1.0,H,3.0,1.0,H,19.0,8.0,5.0,5.0,12.0,8.0,9.0,3.0,0.0,1.0,0.0,0.0
742,2022-02-06,Mechelen,Beerschot VA,3.0,2.0,H,3.0,0.0,H,11.0,11.0,4.0,2.0,12.0,15.0,6.0,8.0,0.0,3.0,1.0,0.0
743,2022-02-06,Club Brugge,Gent,1.0,2.0,A,0.0,1.0,A,13.0,10.0,3.0,3.0,9.0,15.0,9.0,5.0,4.0,5.0,2.0,0.0
744,2022-02-05,Antwerp,St. Gilloise,0.0,2.0,A,0.0,0.0,D,14.0,16.0,2.0,6.0,8.0,13.0,6.0,4.0,3.0,3.0,0.0,0.0
745,2022-02-05,Oostende,Oud-Heverlee Leuven,1.0,3.0,A,0.0,1.0,A,12.0,8.0,3.0,4.0,11.0,13.0,6.0,2.0,2.0,1.0,0.0,0.0
746,2022-02-05,Standard,Cercle Brugge,1.0,1.0,D,0.0,1.0,A,9.0,17.0,5.0,6.0,18.0,19.0,4.0,8.0,6.0,3.0,0.0,1.0
747,2022-02-05,Kortrijk,St Truiden,1.0,3.0,A,0.0,2.0,A,12.0,11.0,3.0,4.0,18.0,18.0,6.0,2.0,3.0,4.0,0.0,0.0
748,2022-02-04,Charleroi,Seraing,2.0,0.0,H,1.0,0.0,H,10.0,7.0,3.0,1.0,11.0,6.0,6.0,8.0,1.0,3.0,0.0,1.0
749,2022-02-02,Kortrijk,Antwerp,0.0,2.0,A,0.0,1.0,A,28.0,5.0,5.0,2.0,9.0,3.0,8.0,1.0,2.0,1.0,1.0,1.0
750,2022-01-30,Kortrijk,Club Brugge,0.0,1.0,A,0.0,0.0,D,8.0,17.0,1.0,6.0,10.0,13.0,3.0,4.0,2.0,1.0,0.0,0.0
751,2022-01-30,Standard,Mechelen,1.0,2.0,A,1.0,0.0,H,17.0,8.0,8.0,4.0,11.0,16.0,6.0,5.0,1.0,4.0,0.0,0.0
752,2022-01-30,Gent,Antwerp,0.0,1.0,A,0.0,1.0,A,16.0,3.0,4.0,2.0,11.0,14.0,8.0,7.0,3.0,3.0,0.0,0.0
753,2022-01-30,St. Gilloise,Anderlecht,1.0,0.0,H,1.0,0.0,H,6.0,9.0,5.0,3.0,15.0,14.0,5.0,2.0,3.0,1.0,0.0,0.0
754,2022-01-29,Cercle Brugge,Oostende,0.0,1.0,A,0.0,0.0,D,10.0,11.0,2.0,3.0,14.0,14.0,5.0,4.0,1.0,2.0,0.0,0.0
755,2022-01-29,Seraing,Eupen,0.0,0.0,D,0.0,0.0,D,14.0,10.0,5.0,2.0,8.0,16.0,6.0,1.0,2.0,3.0,0.0,0.0
756,2022-01-29,Beerschot VA,Waregem,3.0,3.0,D,1.0,3.0,A,18.0,8.0,7.0,3.0,12.0,16.0,13.0,1.0,1.0,3.0,0.0,0.0
757,2022-01-28,St Truiden,Charleroi,0.0,1.0,A,0.0,1.0,A,18.0,13.0,3.0,2.0,12.0,9.0,10.0,4.0,1.0,1.0,0.0,0.0
758,2022-01-27,Club Brugge,St. Gilloise,0.0,0.0,D,0.0,0.0,D,10.0,17.0,1.0,6.0,14.0,14.0,4.0,9.0,1.0,4.0,0.0,0.0
759,2022-01-26,Anderlecht,Cercle Brugge,0.0,2.0,A,0.0,0.0,D,3.0,17.0,0.0,9.0,10.0,17.0,4.0,1.0,1.0,2.0,1.0,0.0
760,2022-01-26,Seraing,Beerschot VA,2.0,1.0,H,1.0,0.0,H,14.0,14.0,4.0,4.0,10.0,8.0,5.0,9.0,2.0,1.0,0.0,0.0
761,2022-01-26,Eupen,Standard,0.0,2.0,A,0.0,1.0,A,16.0,14.0,3.0,4.0,7.0,9.0,11.0,2.0,1.0,2.0,0.0,0.0
762,2022-01-26,Waregem,Oud-Heverlee Leuven,1.0,1.0,D,1.0,1.0,D,10.0,10.0,4.0,3.0,6.0,10.0,6.0,2.0,2.0,2.0,0.0,0.0
763,2022-01-25,Charleroi,Kortrijk,1.0,1.0,D,1.0,1.0,D,19.0,7.0,10.0,2.0,14.0,11.0,6.0,2.0,2.0,3.0,0.0,0.0
764,2022-01-25,Gent,Oostende,1.0,1.0,D,0.0,1.0,A,17.0,4.0,6.0,2.0,9.0,15.0,5.0,3.0,1.0,3.0,0.0,0.0
765,2022-01-25,Antwerp,St Truiden,1.0,1.0,D,1.0,0.0,H,13.0,7.0,3.0,2.0,7.0,16.0,8.0,5.0,0.0,2.0,0.0,0.0
766,2022-01-23,Cercle Brugge,Waregem,3.0,1.0,H,2.0,0.0,H,12.0,10.0,5.0,4.0,15.0,10.0,3.0,5.0,3.0,4.0,0.0,0.0
767,2022-01-23,Mechelen,Anderlecht,0.0,1.0,A,0.0,1.0,A,3.0,8.0,0.0,5.0,12.0,6.0,4.0,4.0,3.0,2.0,0.0,0.0
768,2022-01-23,St. Gilloise,Genk,2.0,1.0,H,1.0,0.0,H,8.0,8.0,5.0,2.0,15.0,11.0,5.0,6.0,3.0,0.0,0.0,0.0
