,Unnamed: 0,Home Full-T Goals,Away Full-T Goals,Home Half-T Goals,Away Half-T Goals,Home Shots,Away Shots,Home Shots Target,Away Shots Target,Home Fouls,Away Fouls,Home Corners,Away Corners,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Full Result_enc,Half Result_enc,Home_avg5Goal,Away_avg5Goal,Home_avg10Goal,Away_avg10Goal,Home_avg20Goal,Away_avg20Goal,HomeTeamEnc,AwayTeamEnc
1158,1158,2.0,3.0,2.0,1.0,12.0,9.0,3.0,5.0,12.0,11.0,3.0,2.0,4.0,2.0,1.0,0.0,1,0.0,1.8,1.2,1.8,0.9,1.95,1.2,10,2
1159,1159,0.0,0.0,0.0,0.0,4.0,14.0,3.0,1.0,20.0,15.0,1.0,4.0,2.0,3.0,0.0,0.0,2,2.0,1.2,1.6,1.0,1.4,1.15,1.9,11,5
1160,1160,1.0,5.0,0.0,4.0,8.0,18.0,2.0,11.0,9.0,5.0,2.0,6.0,2.0,0.0,0.0,0.0,1,1.0,1.2,1.8,1.4,1.2,1.4,1.0,3,7
1161,1161,1.0,1.0,1.0,0.0,8.0,14.0,4.0,4.0,14.0,13.0,10.0,7.0,3.0,1.0,0.0,0.0,2,0.0,1.2,2.0,1.1,1.4,1.15,1.25,16,19
1162,1162,3.0,1.0,1.0,0.0,6.0,15.0,3.0,2.0,14.0,11.0,6.0,3.0,1.0,5.0,0.0,0.0,0,0.0,0.8,1.6,0.6,1.7,0.5,1.1,6,4
1163,1163,1.0,2.0,0.0,0.0,13.0,9.0,3.0,2.0,12.0,11.0,4.0,5.0,4.0,2.0,0.0,0.0,1,2.0,1.2,1.2,1.4,1.0,1.4,1.15,3,11
1164,1164,2.0,0.0,0.0,0.0,14.0,12.0,5.0,2.0,10.0,13.0,2.0,6.0,2.0,2.0,0.0,0.0,0,2.0,2.0,0.8,1.4,1.2,1.25,1.1,19,12
1165,1165,2.0,2.0,1.0,1.0,18.0,10.0,7.0,3.0,16.0,19.0,4.0,1.0,1.0,4.0,0.0,0.0,2,2.0,1.6,1.2,1.4,1.1,1.15,1.15,13,16
1166,1166,4.0,1.0,1.0,1.0,15.0,17.0,10.0,3.0,10.0,22.0,5.0,3.0,1.0,4.0,0.0,0.0,0,2.0,1.8,1.2,1.2,1.0,1.0,1.15,7,11
1167,1167,0.0,1.0,0.0,1.0,5.0,9.0,3.0,4.0,10.0,18.0,3.0,4.0,1.0,2.0,0.0,0.0,1,1.0,1.6,1.4,1.7,1.8,1.1,2.25,4,8
1168,1168,1.0,2.0,0.0,1.0,5.0,9.0,1.0,3.0,11.0,26.0,3.0,4.0,0.0,2.0,0.0,0.0,1,1.0,2.2,1.8,2.0,1.8,1.7,1.95,20,10
1169,1169,2.0,1.0,1.0,0.0,13.0,13.0,10.0,2.0,21.0,17.0,5.0,3.0,2.0,2.0,0.0,0.0,0,0.0,1.2,1.4,0.9,1.1,1.2,1.45,2,0
1170,1170,1.0,0.0,0.0,0.0,17.0,5.0,4.0,2.0,8.0,18.0,7.0,2.0,0.0,3.0,0.0,0.0,0,2.0,1.6,1.0,1.4,1.0,1.9,1.05,5,9
1171,1171,1.0,1.0,0.0,0.0,14.0,12.0,3.0,5.0,13.0,8.0,7.0,5.0,1.0,1.0,0.0,0.0,2,2.0,0.8,1.6,1.2,1.4,1.1,1.15,12,1
1172,1172,0.0,2.0,0.0,1.0,12.0,9.0,5.0,5.0,11.0,11.0,5.0,7.0,4.0,3.0,1.0,0.0,1,1.0,2.0,1.2,1.4,1.4,1.25,1.4,19,3
1173,1173,2.0,2.0,1.0,1.0,14.0,11.0,6.0,5.0,11.0,22.0,3.0,3.0,2.0,0.0,1.0,0.0,2,2.0,0.4,0.8,0.7,0.6,1.2,0.5,18,6
1174,1174,1.0,3.0,0.0,2.0,14.0,16.0,5.0,6.0,8.0,13.0,4.0,8.0,3.0,3.0,0.0,0.0,1,1.0,1.2,2.2,1.4,2.0,1.4,1.7,3,20
1175,1175,1.0,1.0,0.0,1.0,8.0,10.0,3.0,3.0,20.0,13.0,2.0,7.0,3.0,4.0,0.0,0.0,2,1.0,1.4,1.4,1.8,1.1,2.25,1.45,8,0
1176,1176,1.0,3.0,1.0,1.0,14.0,15.0,5.0,7.0,10.0,8.0,4.0,8.0,3.0,0.0,1.0,0.0,1,2.0,0.8,1.6,1.2,1.4,1.1,1.9,12,5
1177,1177,1.0,1.0,1.0,0.0,17.0,10.0,4.0,3.0,4.0,14.0,3.0,3.0,0.0,3.0,0.0,0.0,2,0.0,1.6,0.4,1.4,0.7,1.15,1.2,1,18
1178,1178,1.0,2.0,1.0,2.0,15.0,8.0,2.0,5.0,21.0,19.0,11.0,4.0,5.0,2.0,1.0,0.0,1,1.0,1.2,1.8,1.1,1.2,1.15,1.0,16,7
1179,1179,1.0,1.0,0.0,1.0,25.0,9.0,8.0,3.0,12.0,12.0,14.0,4.0,1.0,2.0,0.0,0.0,2,1.0,0.8,2.0,0.6,1.4,0.5,1.25,6,19
1180,1180,5.0,5.0,2.0,1.0,23.0,23.0,8.0,12.0,11.0,14.0,6.0,6.0,2.0,2.0,0.0,0.0,2,0.0,1.0,1.2,1.0,0.9,1.05,1.2,9,2
1181,1181,3.0,3.0,2.0,1.0,20.0,9.0,7.0,2.0,9.0,12.0,4.0,6.0,2.0,3.0,0.0,0.0,2,0.0,1.8,1.6,1.8,1.7,1.95,1.1,10,4
1182,1182,1.0,1.0,0.0,0.0,8.0,16.0,2.0,5.0,20.0,8.0,3.0,9.0,2.0,0.0,1.0,0.0,2,2.0,2.2,1.0,2.0,1.0,1.7,1.05,20,9
1183,1183,1.0,4.0,0.0,4.0,14.0,16.0,4.0,9.0,10.0,8.0,7.0,3.0,4.0,0.0,0.0,0.0,1,1.0,2.0,1.4,1.4,1.8,1.25,2.25,19,8
1184,1184,1.0,0.0,0.0,0.0,13.0,10.0,2.0,2.0,13.0,19.0,9.0,4.0,1.0,3.0,0.0,0.0,0,2.0,0.4,0.8,0.7,1.2,1.2,1.1,18,12
1185,1185,1.0,0.0,0.0,0.0,14.0,15.0,4.0,6.0,8.0,9.0,4.0,6.0,0.0,3.0,0.0,0.0,0,2.0,1.4,1.6,1.1,1.4,1.45,1.15,0,1
1186,1186,2.0,2.0,2.0,1.0,14.0,10.0,5.0,7.0,15.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,2,0.0,1.6,1.8,1.4,1.8,1.9,1.95,5,10
1187,1187,3.0,0.0,0.0,0.0,20.0,9.0,9.0,3.0,18.0,8.0,11.0,1.0,2.0,1.0,0.0,0.0,0,2.0,1.6,1.2,1.7,1.4,1.1,1.4,4,3
1188,1188,4.0,2.0,2.0,1.0,18.0,18.0,9.0,5.0,19.0,11.0,7.0,5.0,5.0,1.0,0.0,0.0,0,0.0,1.2,1.6,0.9,1.4,1.2,1.15,2,13
1189,1189,4.0,0.0,1.0,0.0,14.0,15.0,8.0,4.0,12.0,12.0,3.0,6.0,1.0,2.0,0.0,0.0,0,0.0,1.8,0.8,1.2,0.6,1.0,0.5,7,6
1190,1190,1.0,2.0,1.0,1.0,16.0,8.0,6.0,3.0,15.0,10.0,8.0,3.0,1.0,2.0,0.0,0.0,1,2.0,1.4,1.8,1.8,1.2,2.25,1.0,8,7
1191,1191,2.0,0.0,1.0,0.0,9.0,10.0,2.0,4.0,12.0,13.0,4.0,3.0,1.0,1.0,0.0,0.0,0,0.0,1.2,0.4,1.1,0.7,1.15,1.2,16,18
1192,1192,3.0,0.0,3.0,0.0,15.0,22.0,9.0,4.0,14.0,13.0,4.0,10.0,1.0,1.0,0.0,0.0,0,0.0,0.8,2.2,1.2,2.0,1.1,1.7,12,20
1193,1193,3.0,2.0,2.0,1.0,11.0,11.0,3.0,2.0,10.0,11.0,8.0,6.0,4.0,2.0,0.0,0.0,0,0.0,1.6,1.2,1.4,0.9,1.15,1.2,1,2
1194,1194,2.0,1.0,1.0,1.0,12.0,20.0,6.0,10.0,14.0,14.0,4.0,4.0,2.0,3.0,0.0,0.0,0,2.0,1.6,1.6,1.4,1.4,1.15,1.9,13,5
1195,1195,1.0,3.0,0.0,2.0,14.0,16.0,3.0,7.0,10.0,20.0,4.0,3.0,0.0,2.0,0.0,0.0,1,1.0,1.0,1.4,1.0,1.1,1.05,1.45,9,0
1196,1196,2.0,2.0,2.0,0.0,21.0,18.0,4.0,6.0,10.0,16.0,3.0,8.0,1.0,2.0,0.0,0.0,2,0.0,1.4,1.6,1.1,1.4,1.45,1.15,0,13
1197,1197,2.0,1.0,1.0,0.0,11.0,14.0,6.0,5.0,21.0,15.0,4.0,5.0,4.0,2.0,1.0,0.0,0,0.0,1.8,1.6,1.2,1.7,1.0,1.1,7,4
1198,1198,0.0,2.0,0.0,0.0,17.0,13.0,6.0,6.0,9.0,15.0,5.0,4.0,3.0,1.0,0.0,0.0,1,2.0,1.2,0.8,1.0,0.6,1.15,0.5,11,6
1199,1199,1.0,3.0,1.0,0.0,15.0,22.0,6.0,12.0,6.0,9.0,3.0,9.0,1.0,1.0,0.0,0.0,1,0.0,2.2,1.6,2.0,1.4,1.7,1.15,20,1
1200,1200,1.0,1.0,0.0,1.0,13.0,9.0,4.0,3.0,11.0,16.0,8.0,5.0,2.0,3.0,0.0,0.0,2,1.0,0.4,1.6,0.7,1.4,1.2,1.9,18,5
1201,1201,6.0,3.0,5.0,1.0,15.0,12.0,7.0,5.0,14.0,16.0,4.0,4.0,0.0,4.0,0.0,0.0,0,0.0,1.2,1.2,0.9,1.1,1.2,1.15,2,16
1202,1202,1.0,2.0,0.0,0.0,19.0,12.0,6.0,6.0,12.0,7.0,7.0,6.0,2.0,1.0,1.0,0.0,1,2.0,1.8,1.0,1.8,1.0,1.95,1.05,10,9
1203,1203,5.0,2.0,2.0,1.0,14.0,17.0,9.0,6.0,7.0,12.0,5.0,9.0,0.0,0.0,0.0,0.0,0,0.0,1.2,1.4,1.4,1.8,1.4,2.25,3,8
1204,1204,3.0,0.0,0.0,0.0,16.0,4.0,5.0,1.0,10.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0,2.0,0.8,1.2,1.2,1.0,1.1,1.15,12,11
1205,1205,1.0,2.0,0.0,0.0,7.0,10.0,2.0,5.0,8.0,12.0,7.0,8.0,2.0,3.0,0.0,0.0,1,2.0,1.6,0.4,1.7,0.7,1.1,1.2,4,18
1206,1206,5.0,1.0,3.0,0.0,22.0,20.0,6.0,7.0,11.0,13.0,6.0,5.0,1.0,1.0,0.0,0.0,0,0.0,1.4,1.2,1.8,0.9,2.25,1.2,8,2
1207,1207,3.0,0.0,1.0,0.0,22.0,5.0,6.0,2.0,18.0,15.0,8.0,1.0,1.0,4.0,0.0,1.0,0,0.0,1.6,1.4,1.4,1.1,1.9,1.45,5,0
1208,1208,0.0,0.0,0.0,0.0,23.0,5.0,4.0,2.0,15.0,17.0,9.0,4.0,3.0,2.0,0.0,1.0,2,2.0,1.2,1.0,1.1,1.0,1.15,1.05,16,9
1209,1209,1.0,2.0,1.0,1.0,10.0,16.0,3.0,6.0,12.0,12.0,8.0,3.0,5.0,4.0,0.0,0.0,1,2.0,0.8,1.2,0.6,1.4,0.5,1.4,6,3
1210,1210,2.0,1.0,1.0,0.0,12.0,21.0,7.0,3.0,13.0,7.0,9.0,9.0,1.0,0.0,0.0,0.0,0,0.0,1.6,2.2,1.4,2.0,1.15,1.7,13,20
1211,1211,1.0,1.0,0.0,0.0,18.0,13.0,8.0,2.0,10.0,12.0,4.0,6.0,3.0,3.0,0.0,0.0,2,2.0,2.0,1.8,1.4,1.2,1.25,1.0,19,7
1212,1212,4.0,1.0,3.0,0.0,11.0,15.0,6.0,5.0,8.0,13.0,4.0,6.0,1.0,2.0,0.0,0.0,0,0.0,1.6,1.8,1.4,1.8,1.15,1.95,1,10
1213,1213,2.0,2.0,1.0,1.0,11.0,17.0,5.0,11.0,7.0,22.0,6.0,5.0,1.0,5.0,1.0,0.0,2,2.0,1.8,0.8,1.2,1.2,1.0,1.1,7,12
1214,1214,1.0,1.0,1.0,1.0,7.0,19.0,2.0,6.0,6.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,2,2.0,1.2,1.6,1.0,1.7,1.15,1.1,11,4
1215,1215,2.0,1.0,1.0,0.0,21.0,10.0,5.0,1.0,10.0,10.0,8.0,5.0,1.0,2.0,0.0,0.0,0,0.0,1.6,1.2,1.4,1.4,1.9,1.4,5,3
1216,1216,1.0,1.0,0.0,0.0,6.0,8.0,3.0,5.0,12.0,20.0,9.0,5.0,2.0,4.0,0.0,0.0,2,2.0,1.4,0.8,1.1,0.6,1.45,0.5,0,6
1217,1217,2.0,2.0,0.0,1.0,16.0,5.0,4.0,2.0,11.0,26.0,7.0,2.0,2.0,3.0,0.0,0.0,2,1.0,0.4,2.2,0.7,2.0,1.2,1.7,18,20
1218,1218,2.0,3.0,0.0,2.0,24.0,10.0,6.0,3.0,10.0,11.0,8.0,4.0,2.0,3.0,0.0,0.0,1,1.0,1.4,1.6,1.8,1.4,2.25,1.15,8,13
1219,1219,2.0,0.0,0.0,0.0,13.0,7.0,5.0,2.0,16.0,16.0,3.0,6.0,3.0,6.0,0.0,0.0,0,2.0,1.8,1.2,1.8,1.1,1.95,1.15,10,16
1220,1220,3.0,2.0,1.0,2.0,19.0,5.0,6.0,3.0,16.0,9.0,10.0,0.0,1.0,2.0,0.0,0.0,0,1.0,1.2,2.0,0.9,1.4,1.2,1.25,2,19
1221,1221,1.0,3.0,1.0,0.0,15.0,14.0,5.0,3.0,24.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,1,0.0,1.0,1.6,1.0,1.4,1.05,1.15,9,1
1222,1222,3.0,0.0,2.0,0.0,13.0,14.0,6.0,2.0,15.0,17.0,5.0,4.0,1.0,3.0,0.0,0.0,0,0.0,1.2,1.2,1.4,1.1,1.4,1.15,3,16
1223,1223,2.0,2.0,0.0,1.0,16.0,11.0,5.0,3.0,6.0,15.0,9.0,4.0,2.0,6.0,0.0,0.0,2,1.0,1.6,0.8,1.4,0.6,1.15,0.5,1,6
1224,1224,3.0,1.0,1.0,1.0,11.0,18.0,4.0,5.0,11.0,17.0,1.0,4.0,0.0,1.0,0.0,0.0,0,2.0,1.8,1.8,1.2,1.8,1.0,1.95,7,10
1225,1225,2.0,1.0,2.0,1.0,16.0,2.0,5.0,1.0,17.0,21.0,6.0,3.0,0.0,3.0,0.0,0.0,0,0.0,0.4,1.0,0.7,1.0,1.2,1.05,18,9
1226,1226,0.0,6.0,0.0,4.0,9.0,14.0,4.0,7.0,10.0,12.0,2.0,4.0,1.0,1.0,0.0,0.0,1,1.0,2.2,1.6,2.0,1.4,1.7,1.9,20,5
1227,1227,2.0,4.0,0.0,2.0,14.0,17.0,6.0,7.0,16.0,11.0,5.0,7.0,4.0,1.0,0.0,0.0,1,1.0,2.0,1.4,1.4,1.1,1.25,1.45,19,0
1228,1228,0.0,1.0,0.0,1.0,15.0,14.0,3.0,7.0,12.0,5.0,11.0,3.0,3.0,0.0,0.0,0.0,1,1.0,1.2,1.4,1.0,1.8,1.15,2.25,11,8
1229,1229,3.0,1.0,1.0,0.0,17.0,15.0,4.0,6.0,19.0,11.0,11.0,2.0,4.0,2.0,0.0,0.0,0,0.0,0.8,1.6,1.2,1.4,1.1,1.15,12,13
1230,1230,3.0,1.0,1.0,0.0,14.0,11.0,4.0,2.0,11.0,11.0,7.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.6,1.2,1.7,0.9,1.1,1.2,4,2
1231,1231,5.0,2.0,1.0,1.0,12.0,6.0,7.0,3.0,16.0,17.0,5.0,3.0,0.0,4.0,0.0,2.0,0,2.0,1.2,1.8,0.9,1.2,1.2,1.0,2,7
1232,1232,3.0,0.0,0.0,0.0,17.0,9.0,8.0,2.0,15.0,9.0,8.0,1.0,2.0,2.0,0.0,2.0,0,2.0,1.0,1.2,1.0,1.0,1.05,1.15,9,11
1233,1233,0.0,2.0,0.0,0.0,8.0,11.0,1.0,4.0,13.0,12.0,3.0,2.0,0.0,1.0,0.0,0.0,1,2.0,2.2,1.6,2.0,1.7,1.7,1.1,20,4
1234,1234,2.0,3.0,2.0,2.0,10.0,14.0,3.0,6.0,15.0,16.0,3.0,4.0,3.0,4.0,1.0,1.0,1,2.0,1.2,1.6,1.1,1.4,1.15,1.15,16,1
1235,1235,2.0,0.0,1.0,0.0,15.0,8.0,6.0,1.0,11.0,20.0,7.0,3.0,1.0,4.0,0.0,0.0,0,0.0,1.4,1.2,1.1,1.4,1.45,1.4,0,3
1236,1236,4.0,1.0,2.0,1.0,18.0,7.0,9.0,4.0,17.0,4.0,5.0,2.0,1.0,2.0,0.0,0.0,0,0.0,1.6,2.0,1.4,1.4,1.9,1.25,5,19
1237,1237,1.0,0.0,0.0,0.0,12.0,17.0,3.0,3.0,19.0,16.0,1.0,3.0,2.0,4.0,0.0,1.0,0,2.0,1.6,0.4,1.4,0.7,1.15,1.2,13,18
1238,1238,0.0,1.0,0.0,0.0,4.0,11.0,0.0,3.0,19.0,16.0,5.0,10.0,5.0,2.0,0.0,0.0,1,2.0,1.8,0.8,1.8,1.2,1.95,1.1,10,12
1239,1239,2.0,1.0,1.0,0.0,17.0,19.0,7.0,6.0,8.0,19.0,4.0,5.0,3.0,3.0,0.0,1.0,0,0.0,0.8,1.4,0.6,1.8,0.5,2.25,6,8
1240,1240,1.0,0.0,1.0,0.0,15.0,13.0,7.0,3.0,15.0,16.0,3.0,2.0,2.0,1.0,0.0,0.0,0,0.0,1.4,1.8,1.8,1.8,2.25,1.95,8,10
1241,1241,2.0,0.0,1.0,0.0,17.0,9.0,8.0,2.0,12.0,6.0,5.0,3.0,4.0,3.0,0.0,1.0,0,0.0,1.6,1.6,1.7,1.4,1.1,1.15,4,1
1242,1242,0.0,3.0,0.0,1.0,20.0,14.0,5.0,8.0,14.0,12.0,7.0,5.0,3.0,1.0,0.0,0.0,1,1.0,1.2,0.4,0.9,0.7,1.2,1.2,2,18
1243,1243,1.0,2.0,0.0,1.0,10.0,14.0,2.0,5.0,18.0,15.0,1.0,5.0,4.0,3.0,0.0,0.0,1,1.0,1.8,1.6,1.2,1.4,1.0,1.9,7,5
1244,1244,0.0,1.0,0.0,0.0,8.0,9.0,3.0,2.0,14.0,10.0,5.0,4.0,2.0,1.0,0.0,0.0,1,2.0,1.2,2.2,1.0,2.0,1.15,1.7,11,20
1245,1245,0.0,1.0,0.0,0.0,9.0,11.0,1.0,2.0,18.0,16.0,5.0,11.0,2.0,3.0,0.0,0.0,1,2.0,1.2,1.0,1.4,1.0,1.4,1.05,3,9
1246,1246,1.0,3.0,0.0,1.0,16.0,12.0,4.0,7.0,12.0,15.0,4.0,6.0,1.0,1.0,1.0,0.0,1,1.0,2.0,1.6,1.4,1.4,1.25,1.15,19,13
1247,1247,1.0,1.0,1.0,0.0,5.0,17.0,3.0,4.0,25.0,14.0,4.0,5.0,4.0,4.0,1.0,0.0,2,0.0,0.8,1.2,0.6,1.1,0.5,1.15,6,16
1248,1248,2.0,2.0,2.0,1.0,11.0,13.0,5.0,5.0,12.0,14.0,5.0,4.0,3.0,3.0,0.0,0.0,2,0.0,0.8,1.4,1.2,1.1,1.1,1.45,12,0
1249,1249,0.0,0.0,0.0,0.0,9.0,13.0,1.0,2.0,12.0,26.0,4.0,5.0,1.0,7.0,1.0,1.0,2,2.0,1.2,0.8,1.1,1.2,1.15,1.1,16,12
1250,1250,1.0,1.0,0.0,0.0,16.0,7.0,5.0,2.0,16.0,14.0,12.0,2.0,2.0,2.0,0.0,1.0,2,2.0,1.4,1.2,1.1,1.0,1.45,1.15,0,11
1251,1251,0.0,1.0,0.0,1.0,19.0,6.0,7.0,2.0,16.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.6,1.2,1.4,0.9,1.9,1.2,5,2
1252,1252,0.0,0.0,0.0,0.0,12.0,10.0,1.0,3.0,18.0,12.0,6.0,5.0,6.0,2.0,1.0,0.0,2,2.0,0.4,1.8,0.7,1.2,1.2,1.0,18,7
1253,1253,1.0,0.0,1.0,0.0,6.0,17.0,4.0,5.0,10.0,13.0,3.0,6.0,0.0,0.0,0.0,0.0,0,0.0,1.6,1.4,1.4,1.8,1.15,2.25,1,8
1254,1254,2.0,3.0,1.0,0.0,21.0,11.0,8.0,4.0,14.0,13.0,6.0,8.0,4.0,2.0,0.0,0.0,1,0.0,1.8,1.2,1.8,1.4,1.95,1.4,10,3
1255,1255,1.0,3.0,1.0,1.0,8.0,11.0,2.0,5.0,10.0,18.0,6.0,5.0,1.0,4.0,0.0,1.0,1,2.0,1.6,1.6,1.4,1.7,1.15,1.1,13,4
1256,1256,4.0,1.0,1.0,0.0,23.0,6.0,9.0,2.0,16.0,10.0,7.0,2.0,3.0,1.0,0.0,0.0,0,0.0,2.2,2.0,2.0,1.4,1.7,1.25,20,19
1257,1257,0.0,0.0,0.0,0.0,6.0,16.0,1.0,6.0,7.0,19.0,1.0,5.0,2.0,2.0,0.0,0.0,2,2.0,1.0,0.8,1.0,0.6,1.05,0.5,9,6
1258,1258,1.0,2.0,0.0,0.0,5.0,17.0,3.0,8.0,19.0,18.0,4.0,8.0,3.0,3.0,0.0,0.0,1,2.0,2.0,0.4,1.4,0.7,1.25,1.2,19,18
1259,1259,3.0,1.0,1.0,0.0,15.0,3.0,6.0,1.0,15.0,13.0,2.0,1.0,2.0,0.0,0.0,1.0,0,0.0,1.4,1.2,1.1,1.1,1.45,1.15,0,16
1260,1260,3.0,1.0,1.0,0.0,17.0,6.0,6.0,1.0,9.0,11.0,3.0,5.0,3.0,2.0,0.0,0.0,0,0.0,1.2,2.2,0.9,2.0,1.2,1.7,2,20
1261,1261,0.0,4.0,0.0,1.0,13.0,11.0,1.0,5.0,13.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,1,1.0,0.8,1.6,0.6,1.4,0.5,1.9,6,5
1262,1262,2.0,1.0,0.0,1.0,11.0,8.0,5.0,3.0,17.0,14.0,5.0,2.0,1.0,1.0,0.0,0.0,0,1.0,1.2,1.6,1.4,1.4,1.4,1.15,3,1
1263,1263,1.0,0.0,0.0,0.0,14.0,8.0,2.0,0.0,14.0,19.0,8.0,7.0,1.0,2.0,0.0,0.0,0,2.0,1.6,0.8,1.7,1.2,1.1,1.1,4,12
1264,1264,1.0,2.0,0.0,1.0,23.0,10.0,12.0,5.0,6.0,12.0,6.0,5.0,0.0,1.0,0.0,0.0,1,1.0,1.4,1.0,1.8,1.0,2.25,1.05,8,9
1265,1265,1.0,1.0,0.0,0.0,20.0,10.0,4.0,4.0,11.0,11.0,7.0,1.0,1.0,1.0,0.0,0.0,2,2.0,1.8,1.6,1.2,1.4,1.0,1.15,7,13
1266,1266,0.0,1.0,0.0,1.0,9.0,7.0,1.0,4.0,9.0,18.0,5.0,5.0,3.0,3.0,0.0,0.0,1,1.0,1.2,1.8,1.0,1.8,1.15,1.95,11,10
1267,1267,1.0,1.0,0.0,0.0,4.0,16.0,3.0,6.0,12.0,11.0,5.0,8.0,1.0,2.0,0.0,0.0,2,2.0,1.6,0.8,1.4,0.6,1.15,0.5,13,6
1268,1268,1.0,2.0,0.0,1.0,6.0,6.0,2.0,5.0,18.0,12.0,12.0,7.0,3.0,2.0,0.0,0.0,1,1.0,0.8,1.2,1.2,0.9,1.1,1.2,12,2
1269,1269,1.0,3.0,0.0,1.0,11.0,8.0,4.0,6.0,15.0,14.0,4.0,1.0,2.0,4.0,0.0,0.0,1,1.0,1.0,2.0,1.0,1.4,1.05,1.25,9,19
1270,1270,2.0,2.0,0.0,0.0,10.0,7.0,4.0,2.0,21.0,17.0,2.0,7.0,3.0,3.0,0.0,0.0,2,2.0,1.8,1.4,1.8,1.1,1.95,1.45,10,0
1271,1271,1.0,2.0,1.0,0.0,8.0,15.0,6.0,4.0,15.0,16.0,9.0,8.0,3.0,1.0,0.0,0.0,1,0.0,2.2,1.8,2.0,1.2,1.7,1.0,20,7
1272,1272,2.0,1.0,1.0,1.0,11.0,13.0,8.0,2.0,19.0,13.0,6.0,3.0,2.0,2.0,0.0,0.0,0,2.0,1.2,1.4,1.1,1.8,1.15,2.25,16,8
1273,1273,1.0,1.0,0.0,0.0,12.0,4.0,9.0,2.0,8.0,5.0,7.0,3.0,2.0,1.0,0.0,0.0,2,2.0,1.6,1.2,1.4,1.0,1.15,1.15,1,11
1274,1274,1.0,0.0,0.0,0.0,11.0,6.0,8.0,1.0,10.0,11.0,5.0,4.0,1.0,1.0,0.0,0.0,0,2.0,0.4,1.2,0.7,1.4,1.2,1.4,18,3
1275,1275,0.0,1.0,0.0,0.0,17.0,6.0,5.0,4.0,10.0,11.0,10.0,2.0,2.0,3.0,0.0,0.0,1,2.0,1.6,1.6,1.4,1.7,1.9,1.1,5,4
1276,1276,7.0,0.0,2.0,0.0,11.0,8.0,8.0,4.0,11.0,11.0,4.0,3.0,2.0,2.0,0.0,0.0,0,0.0,1.4,2.2,1.1,2.0,1.45,1.7,0,20
1277,1277,2.0,1.0,1.0,0.0,15.0,6.0,5.0,4.0,16.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1.6,1.2,1.4,1.4,1.9,1.4,5,3
1278,1278,1.0,4.0,0.0,2.0,5.0,14.0,5.0,8.0,16.0,12.0,3.0,4.0,3.0,1.0,1.0,0.0,1,1.0,1.4,1.6,1.8,1.7,2.25,1.1,8,4
1279,1279,0.0,1.0,0.0,0.0,10.0,12.0,4.0,5.0,17.0,12.0,6.0,7.0,3.0,0.0,0.0,0.0,1,2.0,1.0,1.6,1.0,1.4,1.05,1.15,9,1
1280,1280,1.0,1.0,1.0,0.0,20.0,4.0,8.0,1.0,12.0,9.0,8.0,2.0,0.0,2.0,0.0,0.0,2,0.0,1.8,0.8,1.8,0.6,1.95,0.5,10,6
1281,1281,1.0,0.0,0.0,0.0,10.0,8.0,6.0,1.0,12.0,12.0,8.0,2.0,3.0,3.0,0.0,0.0,0,2.0,1.2,2.0,1.0,1.4,1.15,1.25,11,19
1282,1282,2.0,4.0,1.0,0.0,7.0,12.0,4.0,8.0,11.0,15.0,3.0,6.0,2.0,1.0,1.0,0.0,1,0.0,0.8,1.8,1.2,1.2,1.1,1.0,12,7
1283,1283,0.0,0.0,0.0,0.0,7.0,9.0,3.0,5.0,14.0,21.0,4.0,4.0,0.0,4.0,1.0,0.0,2,2.0,0.4,1.2,0.7,1.1,1.2,1.15,18,16
1284,1284,1.0,0.0,1.0,0.0,6.0,15.0,2.0,9.0,9.0,9.0,4.0,4.0,2.0,1.0,0.0,0.0,0,0.0,1.2,1.4,1.4,1.8,1.4,2.25,3,8
1285,1285,2.0,0.0,1.0,0.0,10.0,4.0,6.0,1.0,7.0,19.0,9.0,7.0,1.0,4.0,0.0,0.0,0,0.0,1.6,0.4,1.7,0.7,1.1,1.2,4,18
1286,1286,1.0,2.0,1.0,1.0,7.0,10.0,7.0,5.0,15.0,22.0,5.0,4.0,2.0,4.0,0.0,0.0,1,2.0,1.8,1.6,1.2,1.4,1.0,1.9,7,5
1287,1287,3.0,1.0,2.0,0.0,8.0,7.0,6.0,3.0,11.0,10.0,2.0,6.0,0.0,2.0,0.0,0.0,0,0.0,1.6,0.8,1.4,1.2,1.15,1.1,1,12
1288,1288,2.0,1.0,1.0,1.0,8.0,3.0,4.0,2.0,13.0,16.0,3.0,4.0,3.0,0.0,0.0,0.0,0,2.0,0.8,1.2,0.6,1.0,0.5,1.15,6,11
1289,1289,2.0,2.0,2.0,0.0,9.0,17.0,6.0,7.0,11.0,11.0,6.0,4.0,2.0,1.0,0.0,0.0,2,0.0,2.2,1.0,2.0,1.0,1.7,1.05,20,9
